Label,x1,Time,rawLat,latDir,rawLong,longDir,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
$PUBX,00,144106.78,4218.22689,N,08300.26555,W,157.918,D3,0.48,0.74,14.570,165.95,0.010,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144106.83,4218.22676,N,08300.26552,W,157.909,D3,0.48,0.74,14.908,167.01,0.015,,0.68,1.02,0.65,17,0,0*7C
$PUBX,00,144106.89,4218.22664,N,08300.26549,W,157.916,D3,0.48,0.75,14.433,167.16,0.000,,0.68,1.02,0.65,17,0,0*77
$PUBX,00,144106.94,4218.22653,N,08300.26545,W,157.887,D3,0.48,0.75,14.003,167.17,0.018,,0.68,1.02,0.65,17,0,0*75
$PUBX,00,144107.00,4218.22642,N,08300.26543,W,157.824,D3,0.48,0.75,13.329,167.75,0.068,,0.68,1.02,0.65,17,0,0*79
$PUBX,00,144107.06,4218.22631,N,08300.26540,W,157.852,D3,0.48,0.75,13.418,167.97,0.046,,0.68,1.02,0.65,17,0,0*7C
$PUBX,00,144107.11,4218.22620,N,08300.26536,W,157.878,D3,0.48,0.75,12.974,166.88,0.024,,0.68,1.02,0.65,17,0,0*7E
$PUBX,00,144107.22,4218.22600,N,08300.26528,W,157.856,D3,0.48,0.75,12.287,165.59,0.042,,0.68,1.02,0.65,17,0,0*77
$PUBX,00,144107.28,4218.22591,N,08300.26525,W,157.860,D3,0.48,0.75,11.976,164.88,0.043,,0.71,1.04,0.68,17,0,0*77
$PUBX,00,144107.34,4218.22582,N,08300.26524,W,157.866,D3,0.48,0.75,11.681,165.96,0.042,,0.68,1.02,0.65,17,0,0*74
$PUBX,00,144107.39,4218.22573,N,08300.26521,W,157.874,D3,0.48,0.76,11.021,165.92,0.038,,0.68,1.02,0.65,17,0,0*77
$PUBX,00,144107.45,4218.22565,N,08300.26517,W,157.867,D3,0.48,0.76,10.819,164.06,0.050,,0.68,1.02,0.65,17,0,0*7C
$PUBX,00,144107.50,4218.22557,N,08300.26515,W,157.882,D3,0.48,0.76,10.367,164.38,0.046,,0.68,1.02,0.65,17,0,0*78
$PUBX,00,144107.56,4218.22549,N,08300.26512,W,157.861,D3,0.48,0.76,10.061,164.14,0.065,,0.68,1.02,0.65,17,0,0*71
$PUBX,00,144107.62,4218.22541,N,08300.26512,W,157.921,D3,0.48,0.76,10.018,166.14,0.022,,0.68,1.02,0.65,17,0,0*74
$PUBX,00,144107.67,4218.22533,N,08300.26509,W,157.912,D3,0.48,0.76,9.663,166.06,0.027,,0.68,1.02,0.65,17,0,0*4A
$PUBX,00,144107.73,4218.22526,N,08300.26506,W,157.906,D3,0.48,0.76,8.986,165.12,0.034,,0.68,1.02,0.65,17,0,0*40
$PUBX,00,144107.78,4218.22520,N,08300.26504,W,157.899,D3,0.48,0.76,8.641,164.53,0.045,,0.68,1.02,0.65,17,0,0*4E
$PUBX,00,144107.84,4218.22512,N,08300.26502,W,157.905,D3,0.48,0.76,8.859,164.69,0.048,,0.68,1.02,0.65,17,0,0*4D
$PUBX,00,144107.90,4218.22505,N,08300.26502,W,157.947,D3,0.48,0.77,8.308,166.39,0.017,,0.68,1.02,0.65,17,0,0*4B
$PUBX,00,144107.95,4218.22499,N,08300.26498,W,157.937,D3,0.48,0.77,8.060,165.01,0.022,,0.68,1.02,0.65,17,0,0*4C
$PUBX,00,144108.01,4218.22493,N,08300.26496,W,157.920,D3,0.48,0.77,7.666,164.88,0.034,,0.68,1.02,0.65,17,0,0*44
$PUBX,00,144108.06,4218.22487,N,08300.26494,W,157.902,D3,0.48,0.77,7.416,164.13,0.042,,0.68,1.02,0.65,17,0,0*42
$PUBX,00,144108.12,4218.22481,N,08300.26491,W,157.894,D3,0.48,0.77,7.333,163.42,0.043,,0.68,1.02,0.65,17,0,0*48
$PUBX,00,144108.23,4218.22469,N,08300.26487,W,157.913,D3,0.49,0.77,7.353,164.13,0.028,,0.68,1.02,0.65,17,0,0*4C
$PUBX,00,144108.29,4218.22464,N,08300.26485,W,157.939,D3,0.49,0.77,6.887,163.45,0.010,,0.68,1.02,0.65,17,0,0*4D
$PUBX,00,144108.34,4218.22459,N,08300.26485,W,157.964,D3,0.49,0.77,6.634,165.27,-0.010,,0.68,1.02,0.65,17,0,0*6E
$PUBX,00,144108.40,4218.22453,N,08300.26483,W,158.013,D3,0.49,0.77,6.709,165.22,-0.046,,0.68,1.02,0.65,17,0,0*6E
$PUBX,00,144108.46,4218.22447,N,08300.26481,W,158.002,D3,0.49,0.78,7.339,165.22,-0.036,,0.68,1.02,0.65,17,0,0*61
$PUBX,00,144108.51,4218.22444,N,08300.26477,W,157.935,D3,0.49,0.78,6.883,161.66,0.012,,0.71,1.04,0.68,17,0,0*48
$PUBX,00,144108.57,4218.22440,N,08300.26474,W,157.912,D3,0.49,0.78,6.198,159.11,0.029,,0.68,1.02,0.65,17,0,0*4F
$PUBX,00,144108.62,4218.22434,N,08300.26474,W,157.952,D3,0.49,0.78,6.629,162.50,0.008,,0.68,1.02,0.65,17,0,0*4D
$PUBX,00,144108.68,4218.22429,N,08300.26473,W,158.016,D3,0.49,0.78,6.451,164.14,-0.027,,0.68,1.02,0.65,17,0,0*61
$PUBX,00,144108.74,4218.22424,N,08300.26471,W,158.032,D3,0.49,0.78,6.670,164.02,-0.031,,0.68,1.02,0.65,17,0,0*64
$PUBX,00,144108.79,4218.22419,N,08300.26468,W,158.026,D3,0.49,0.78,7.059,162.35,-0.021,,0.68,1.02,0.65,17,0,0*65
$PUBX,00,144108.85,4218.22413,N,08300.26467,W,158.053,D3,0.49,0.79,7.156,163.48,-0.030,,0.68,1.02,0.65,17,0,0*65
$PUBX,00,144108.90,4218.22407,N,08300.26467,W,158.048,D3,0.49,0.79,7.228,165.85,-0.021,,0.68,1.02,0.65,17,0,0*63
$PUBX,00,144108.96,4218.22402,N,08300.26465,W,158.056,D3,0.49,0.79,7.247,166.53,-0.021,,0.68,1.02,0.65,17,0,0*6C
$PUBX,00,144109.02,4218.22397,N,08300.26464,W,158.094,D3,0.49,0.79,6.947,166.07,-0.039,,0.68,1.02,0.65,17,0,0*66
$PUBX,00,144109.07,4218.22392,N,08300.26461,W,158.080,D3,0.49,0.79,6.674,164.07,-0.026,,0.68,1.02,0.65,17,0,0*65
$PUBX,00,144109.13,4218.22386,N,08300.26459,W,158.065,D3,0.49,0.79,7.308,164.40,-0.013,,0.68,1.02,0.65,17,0,0*6F
$PUBX,00,144109.18,4218.22380,N,08300.26456,W,158.063,D3,0.49,0.80,7.249,164.14,-0.010,,0.68,1.02,0.65,17,0,0*6B
$PUBX,00,144109.24,4218.22374,N,08300.26456,W,158.102,D3,0.49,0.80,7.024,165.49,-0.033,,0.68,1.02,0.65,17,0,0*68
$PUBX,00,144109.30,4218.22367,N,08300.26454,W,158.121,D3,0.49,0.80,7.507,165.96,-0.044,,0.68,1.02,0.65,17,0,0*6A
$PUBX,00,144109.35,4218.22361,N,08300.26451,W,158.141,D3,0.49,0.80,7.567,165.13,-0.056,,0.68,1.02,0.65,17,0,0*62
$PUBX,00,144109.41,4218.22354,N,08300.26449,W,158.146,D3,0.49,0.80,8.053,165.72,-0.060,,0.68,1.02,0.65,17,0,0*66
$PUBX,00,144109.46,4218.22348,N,08300.26446,W,158.138,D3,0.49,0.80,7.662,165.33,-0.056,,0.68,1.02,0.65,17,0,0*61
$PUBX,00,144109.52,4218.22342,N,08300.26444,W,158.138,D3,0.49,0.80,7.657,165.37,-0.060,,0.68,1.02,0.65,17,0,0*6B
$PUBX,00,144109.58,4218.22334,N,08300.26442,W,158.168,D3,0.49,0.81,8.119,165.77,-0.075,,0.68,1.02,0.65,17,0,0*60
$PUBX,00,144109.63,4218.22326,N,08300.26440,W,158.155,D3,0.49,0.81,8.497,167.01,-0.059,,0.68,1.02,0.65,17,0,0*69
$PUBX,00,144109.69,4218.22318,N,08300.26436,W,158.097,D3,0.49,0.81,9.135,165.72,-0.019,,0.68,1.02,0.65,17,0,0*6E
$PUBX,00,144109.74,4218.22310,N,08300.26434,W,158.083,D3,0.49,0.81,9.434,165.67,-0.007,,0.68,1.02,0.65,17,0,0*62
$PUBX,00,144109.80,4218.22302,N,08300.26430,W,158.088,D3,0.49,0.81,9.710,164.66,-0.006,,0.68,1.02,0.65,17,0,0*61
$PUBX,00,144109.86,4218.22293,N,08300.26425,W,158.063,D3,0.49,0.81,10.189,162.92,0.011,,0.68,1.02,0.65,17,0,0*77
$PUBX,00,144109.91,4218.22285,N,08300.26421,W,158.115,D3,0.49,0.81,10.315,161.10,-0.017,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144109.97,4218.22274,N,08300.26417,W,158.096,D3,0.49,0.81,11.086,161.25,-0.004,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144110.02,4218.22263,N,08300.26413,W,158.022,D3,0.49,0.81,12.008,162.47,0.045,,0.68,1.02,0.65,17,0,0*7F
$PUBX,00,144110.08,4218.22254,N,08300.26409,W,158.060,D3,0.49,0.81,11.686,162.34,0.030,,0.68,1.02,0.65,17,0,0*79
$PUBX,00,144110.14,4218.22244,N,08300.26405,W,158.074,D3,0.49,0.81,11.917,162.05,0.021,,0.68,1.08,0.66,17,0,0*70
$PUBX,00,144110.25,4218.22223,N,08300.26394,W,158.103,D3,0.49,0.82,12.885,159.88,0.010,,0.68,1.02,0.65,17,0,0*71
$PUBX,00,144110.30,4218.22212,N,08300.26387,W,158.123,D3,0.49,0.82,13.179,157.55,0.002,,0.68,1.02,0.65,17,0,0*71
$PUBX,00,144110.36,4218.22200,N,08300.26382,W,158.143,D3,0.49,0.82,13.663,158.36,-0.004,,0.68,1.02,0.65,17,0,0*5A
$PUBX,00,144110.42,4218.22188,N,08300.26377,W,158.122,D3,0.49,0.82,14.031,159.33,0.010,,0.68,1.02,0.65,17,0,0*7D
$PUBX,00,144110.47,4218.22176,N,08300.26370,W,158.132,D3,0.49,0.82,14.608,159.25,0.010,,0.68,1.02,0.65,17,0,0*74
$PUBX,00,144110.53,4218.22164,N,08300.26363,W,158.108,D3,0.49,0.82,14.698,158.89,0.026,,0.68,1.02,0.65,17,0,0*72
$PUBX,00,144110.58,4218.22151,N,08300.26357,W,158.158,D3,0.49,0.82,15.063,158.22,0.000,,0.68,1.02,0.65,17,0,0*7B
$PUBX,00,144110.64,4218.22140,N,08300.26348,W,158.218,D3,0.49,0.82,15.206,156.42,-0.028,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144110.70,4218.22127,N,08300.26340,W,158.253,D3,0.49,0.82,15.682,155.11,-0.040,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144110.75,4218.22115,N,08300.26332,W,158.274,D3,0.49,0.82,15.730,154.54,-0.044,,0.68,1.02,0.65,17,0,0*5B
$PUBX,00,144110.81,4218.22102,N,08300.26326,W,158.301,D3,0.49,0.81,15.953,155.29,-0.049,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144110.86,4218.22089,N,08300.26318,W,158.286,D3,0.49,0.81,16.202,155.58,-0.029,,0.68,1.02,0.65,17,0,0*54
$PUBX,00,144110.92,4218.22076,N,08300.26309,W,158.315,D3,0.49,0.81,16.744,154.11,-0.037,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144110.98,4218.22062,N,08300.26299,W,158.355,D3,0.49,0.81,17.539,152.51,-0.048,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144111.03,4218.22049,N,08300.26290,W,158.403,D3,0.49,0.82,17.703,152.34,-0.068,,0.68,1.02,0.65,17,0,0*50
$PUBX,00,144111.09,4218.22036,N,08300.26281,W,158.439,D3,0.49,0.82,17.486,151.86,-0.080,,0.68,1.02,0.65,17,0,0*59
$PUBX,00,144111.14,4218.22023,N,08300.26271,W,158.451,D3,0.49,0.82,17.368,151.35,-0.080,,0.68,1.02,0.65,17,0,0*5F
$PUBX,00,144111.20,4218.22009,N,08300.26261,W,158.451,D3,0.49,0.82,17.800,151.10,-0.076,,0.68,1.02,0.65,17,0,0*5A
$PUBX,00,144111.26,4218.21995,N,08300.26251,W,158.460,D3,0.49,0.81,17.893,151.18,-0.068,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144111.31,4218.21981,N,08300.26242,W,158.502,D3,0.49,0.81,18.442,151.59,-0.081,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144111.37,4218.21966,N,08300.26231,W,158.539,D3,0.49,0.81,18.826,150.87,-0.094,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144111.42,4218.21952,N,08300.26220,W,158.571,D3,0.49,0.81,19.156,150.75,-0.104,,0.68,1.02,0.65,17,0,0*5D
$PUBX,00,144111.48,4218.21937,N,08300.26209,W,158.549,D3,0.49,0.81,19.067,151.06,-0.087,,0.68,1.02,0.65,17,0,0*58
$PUBX,00,144111.54,4218.21923,N,08300.26197,W,158.560,D3,0.49,0.81,19.310,150.44,-0.091,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144111.59,4218.21908,N,08300.26186,W,158.535,D3,0.49,0.81,19.338,150.28,-0.071,,0.68,1.02,0.65,17,0,0*56
$PUBX,00,144111.65,4218.21893,N,08300.26174,W,158.535,D3,0.49,0.81,19.853,149.99,-0.065,,0.68,1.02,0.65,17,0,0*56
$PUBX,00,144111.70,4218.21878,N,08300.26162,W,158.586,D3,0.49,0.81,20.220,149.68,-0.092,,0.68,1.02,0.65,17,0,0*5A
$PUBX,00,144111.76,4218.21863,N,08300.26149,W,158.616,D3,0.49,0.81,20.373,148.89,-0.110,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144111.82,4218.21848,N,08300.26137,W,158.593,D3,0.49,0.81,20.582,149.04,-0.092,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144111.87,4218.21832,N,08300.26125,W,158.571,D3,0.49,0.81,20.854,149.96,-0.076,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144111.93,4218.21815,N,08300.26112,W,158.569,D3,0.49,0.81,21.199,150.48,-0.075,,0.68,1.02,0.65,17,0,0*59
$PUBX,00,144111.98,4218.21799,N,08300.26098,W,158.574,D3,0.49,0.81,21.365,149.96,-0.072,,0.68,1.02,0.65,17,0,0*5B
$PUBX,00,144112.04,4218.21784,N,08300.26085,W,158.584,D3,0.49,0.81,21.524,149.35,-0.074,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144112.10,4218.21767,N,08300.26072,W,158.590,D3,0.49,0.81,21.924,149.40,-0.073,,0.68,1.02,0.65,17,0,0*52
$PUBX,00,144112.15,4218.21751,N,08300.26060,W,158.597,D3,0.49,0.81,21.669,149.84,-0.073,,0.68,1.02,0.65,17,0,0*58
$PUBX,00,144112.21,4218.21736,N,08300.26046,W,158.584,D3,0.49,0.81,21.822,149.23,-0.060,,0.68,1.02,0.65,17,0,0*56
$PUBX,00,144112.26,4218.21719,N,08300.26033,W,158.567,D3,0.49,0.81,22.005,149.10,-0.048,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144112.32,4218.21702,N,08300.26021,W,158.550,D3,0.49,0.81,22.217,150.20,-0.036,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144112.38,4218.21687,N,08300.26007,W,158.525,D3,0.49,0.81,22.035,149.12,-0.016,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144112.43,4218.21670,N,08300.25994,W,158.470,D3,0.49,0.81,22.367,149.24,0.022,,0.68,1.02,0.65,17,0,0*7B
$PUBX,00,144112.49,4218.21653,N,08300.25981,W,158.444,D3,0.49,0.81,22.317,149.64,0.037,,0.68,1.02,0.65,17,0,0*74
$PUBX,00,144112.54,4218.21636,N,08300.25969,W,158.410,D3,0.49,0.81,22.497,150.11,0.057,,0.68,1.02,0.65,17,0,0*7F
$PUBX,00,144112.60,4218.21619,N,08300.25956,W,158.362,D3,0.49,0.81,22.610,150.52,0.087,,0.68,1.02,0.65,17,0,0*7C
$PUBX,00,144112.66,4218.21600,N,08300.25942,W,158.414,D3,0.49,0.82,23.849,150.43,0.052,,0.68,1.02,0.65,17,0,0*79
$PUBX,00,144112.71,4218.21582,N,08300.25928,W,158.406,D3,0.49,0.82,24.092,150.42,0.055,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144112.77,4218.21564,N,08300.25914,W,158.395,D3,0.49,0.82,24.257,150.60,0.061,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144112.82,4218.21548,N,08300.25900,W,158.372,D3,0.49,0.82,23.871,149.52,0.073,,0.68,1.02,0.65,17,0,0*7D
$PUBX,00,144112.88,4218.21529,N,08300.25888,W,158.366,D3,0.50,0.82,23.975,150.79,0.075,,0.68,1.02,0.65,17,0,0*7E
$PUBX,00,144112.94,4218.21510,N,08300.25872,W,158.372,D3,0.50,0.82,24.998,150.25,0.066,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144112.99,4218.21492,N,08300.25856,W,158.378,D3,0.50,0.83,24.919,149.07,0.060,,0.68,1.02,0.65,17,0,0*7A
$PUBX,00,144113.05,4218.21474,N,08300.25842,W,158.392,D3,0.50,0.83,24.983,149.21,0.050,,0.68,1.02,0.65,17,0,0*73
$PUBX,00,144113.10,4218.21456,N,08300.25825,W,158.410,D3,0.50,0.83,25.428,148.39,0.037,,0.68,1.02,0.65,17,0,0*7F
$PUBX,00,144113.16,4218.21437,N,08300.25812,W,158.446,D3,0.50,0.83,25.276,149.42,0.012,,0.68,1.02,0.65,17,0,0*7E
$PUBX,00,144113.22,4218.21414,N,08300.25796,W,158.446,D3,0.50,0.83,26.873,150.33,0.010,,0.68,1.02,0.65,17,0,0*7B
$PUBX,00,144113.27,4218.21394,N,08300.25783,W,158.450,D3,0.50,0.83,26.872,151.45,0.008,,0.68,1.02,0.65,17,0,0*7A
$PUBX,00,144113.33,4218.21374,N,08300.25769,W,158.433,D3,0.50,0.84,26.805,152.00,0.018,,0.68,1.02,0.65,17,0,0*74
$PUBX,00,144113.38,4218.21355,N,08300.25756,W,158.411,D3,0.50,0.84,26.131,152.16,0.033,,0.68,1.02,0.65,17,0,0*70
$PUBX,00,144113.44,4218.21336,N,08300.25742,W,158.393,D3,0.50,0.84,26.207,152.37,0.044,,0.68,1.02,0.65,17,0,0*73
$PUBX,00,144113.50,4218.21315,N,08300.25727,W,158.413,D3,0.50,0.84,26.666,152.07,0.030,,0.68,1.02,0.65,17,0,0*78
$PUBX,00,144113.55,4218.21296,N,08300.25712,W,158.421,D3,0.51,0.84,26.652,151.94,0.022,,0.68,1.02,0.65,17,0,0*7C
$PUBX,00,144113.61,4218.21279,N,08300.25695,W,158.425,D3,0.51,0.84,26.152,150.38,0.017,,0.71,1.03,0.65,17,0,0*7F
$PUBX,00,144113.66,4218.21261,N,08300.25677,W,158.414,D3,0.51,0.85,26.316,148.88,0.023,,0.68,1.02,0.65,17,0,0*70
$PUBX,00,144113.72,4218.21244,N,08300.25661,W,158.423,D3,0.51,0.85,25.706,148.06,0.017,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144113.78,4218.21225,N,08300.25647,W,158.437,D3,0.51,0.85,25.695,148.40,0.007,,0.68,1.02,0.65,17,0,0*72
$PUBX,00,144113.83,4218.21204,N,08300.25630,W,158.434,D3,0.51,0.85,26.739,148.61,0.010,,0.68,1.02,0.65,17,0,0*77
$PUBX,00,144113.89,4218.21185,N,08300.25612,W,158.473,D3,0.51,0.85,27.223,148.08,-0.009,,0.68,1.02,0.65,17,0,0*51
$PUBX,00,144113.94,4218.21164,N,08300.25594,W,158.538,D3,0.51,0.85,28.065,147.75,-0.041,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144114.00,4218.21144,N,08300.25581,W,158.494,D3,0.51,0.85,27.166,149.00,-0.012,,0.68,1.02,0.65,17,0,0*5B
$PUBX,00,144114.06,4218.21122,N,08300.25563,W,158.538,D3,0.51,0.85,28.281,148.88,-0.031,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144114.11,4218.21101,N,08300.25546,W,158.524,D3,0.51,0.85,28.647,148.81,-0.017,,0.68,1.02,0.65,17,0,0*5D
$PUBX,00,144114.17,4218.21080,N,08300.25529,W,158.508,D3,0.51,0.85,28.891,148.45,-0.005,,0.68,1.02,0.65,17,0,0*5A
$PUBX,00,144114.22,4218.21059,N,08300.25512,W,158.502,D3,0.52,0.86,28.884,149.05,-0.001,,0.68,1.02,0.65,17,0,0*5F
$PUBX,00,144114.28,4218.21039,N,08300.25496,W,158.537,D3,0.52,0.86,28.585,149.00,-0.021,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144114.34,4218.21017,N,08300.25483,W,158.508,D3,0.52,0.86,28.260,150.85,-0.005,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144114.39,4218.20995,N,08300.25468,W,158.499,D3,0.52,0.86,28.563,151.59,-0.001,,0.68,1.02,0.65,17,0,0*56
$PUBX,00,144114.45,4218.20974,N,08300.25448,W,158.444,D3,0.52,0.86,28.865,150.12,0.028,,0.68,1.02,0.65,17,0,0*73
$PUBX,00,144114.50,4218.20952,N,08300.25433,W,158.407,D3,0.52,0.86,29.099,151.03,0.048,,0.68,1.02,0.65,17,0,0*75
$PUBX,00,144114.56,4218.20930,N,08300.25416,W,158.420,D3,0.52,0.87,29.398,150.73,0.041,,0.68,1.02,0.65,17,0,0*79
$PUBX,00,144114.62,4218.20907,N,08300.25397,W,158.455,D3,0.52,0.87,29.905,149.98,0.024,,0.68,1.02,0.65,17,0,0*76
$PUBX,00,144114.67,4218.20883,N,08300.25381,W,158.481,D3,0.52,0.87,30.419,151.49,0.009,,0.68,1.02,0.65,17,0,0*72
$PUBX,00,144114.73,4218.20858,N,08300.25367,W,158.483,D3,0.52,0.87,30.790,153.42,0.008,,0.68,1.02,0.65,17,0,0*71
$PUBX,00,144114.78,4218.20836,N,08300.25352,W,158.523,D3,0.52,0.87,30.622,153.25,-0.013,,0.72,1.02,0.66,17,0,0*59
$PUBX,00,144114.84,4218.20812,N,08300.25334,W,158.545,D3,0.53,0.87,31.319,152.45,-0.023,,0.72,1.02,0.66,17,0,0*55
$PUBX,00,144114.90,4218.20790,N,08300.25317,W,158.491,D3,0.53,0.87,30.700,151.76,0.012,,0.72,1.02,0.66,17,0,0*7D
$PUBX,00,144114.95,4218.20766,N,08300.25299,W,158.582,D3,0.53,0.87,31.620,151.65,-0.037,,0.70,1.02,0.65,17,0,0*5E
$PUBX,00,144115.01,4218.20741,N,08300.25283,W,158.513,D3,0.53,0.87,31.696,152.23,0.003,,0.68,1.02,0.65,17,0,0*7B
$PUBX,00,144115.06,4218.20719,N,08300.25265,W,158.564,D3,0.53,0.87,31.512,151.74,-0.025,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144115.12,4218.20695,N,08300.25249,W,158.576,D3,0.53,0.87,31.686,152.05,-0.031,,0.68,1.02,0.65,17,0,0*5D
$PUBX,00,144115.18,4218.20672,N,08300.25231,W,158.575,D3,0.53,0.88,31.695,151.70,-0.031,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144115.23,4218.20650,N,08300.25211,W,158.518,D3,0.53,0.88,31.619,150.00,-0.001,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144115.29,4218.20626,N,08300.25194,W,158.547,D3,0.53,0.88,31.565,150.74,-0.020,,0.68,1.02,0.65,17,0,0*59
$PUBX,00,144115.34,4218.20601,N,08300.25179,W,158.619,D3,0.53,0.88,31.979,152.40,-0.063,,0.68,1.02,0.65,17,0,0*58
$PUBX,00,144115.40,4218.20577,N,08300.25162,W,158.614,D3,0.53,0.88,32.200,152.54,-0.062,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144115.46,4218.20552,N,08300.25147,W,158.533,D3,0.53,0.88,32.154,153.62,-0.022,,0.70,1.10,0.67,17,0,0*56
$PUBX,00,144115.51,4218.20528,N,08300.25129,W,158.524,D3,0.53,0.88,32.292,153.21,-0.022,,0.68,1.02,0.65,17,0,0*55
$PUBX,00,144115.57,4218.20504,N,08300.25112,W,158.510,D3,0.53,0.88,32.365,152.80,-0.018,,0.68,1.02,0.65,17,0,0*58
$PUBX,00,144115.62,4218.20477,N,08300.25095,W,158.483,D3,0.53,0.88,33.245,153.30,-0.011,,0.68,1.02,0.65,17,0,0*5F
$PUBX,00,144115.68,4218.20452,N,08300.25077,W,158.476,D3,0.53,0.88,33.414,153.43,-0.010,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144115.74,4218.20428,N,08300.25060,W,158.478,D3,0.53,0.88,33.200,153.33,-0.016,,0.68,1.02,0.65,17,0,0*59
$PUBX,00,144115.79,4218.20403,N,08300.25041,W,158.415,D3,0.53,0.88,33.657,152.35,0.012,,0.68,1.02,0.65,17,0,0*7D
$PUBX,00,144115.85,4218.20377,N,08300.25025,W,158.402,D3,0.53,0.88,33.327,153.39,0.016,,0.68,1.02,0.65,17,0,0*75
$PUBX,00,144115.90,4218.20349,N,08300.25008,W,158.390,D3,0.53,0.88,34.239,154.53,0.020,,0.68,1.02,0.65,17,0,0*78
$PUBX,00,144115.96,4218.20323,N,08300.24990,W,158.415,D3,0.53,0.88,34.481,153.77,0.002,,0.68,1.02,0.65,17,0,0*75
$PUBX,00,144116.02,4218.20299,N,08300.24972,W,158.484,D3,0.53,0.88,34.098,152.98,-0.036,,0.68,1.02,0.65,17,0,0*59
$PUBX,00,144116.07,4218.20275,N,08300.24956,W,158.521,D3,0.54,0.88,33.487,153.14,-0.060,,0.68,1.02,0.65,17,0,0*5A
$PUBX,00,144116.13,4218.20250,N,08300.24938,W,158.537,D3,0.54,0.88,33.708,153.09,-0.072,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144116.18,4218.20222,N,08300.24920,W,158.597,D3,0.54,0.88,34.455,153.54,-0.107,,0.70,1.10,0.67,17,0,0*5E
$PUBX,00,144116.24,4218.20195,N,08300.24903,W,158.646,D3,0.54,0.88,35.166,153.93,-0.134,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144116.30,4218.20168,N,08300.24885,W,158.694,D3,0.54,0.88,35.270,154.14,-0.163,,0.68,1.02,0.65,17,0,0*5E
$PUBX,00,144116.35,4218.20143,N,08300.24870,W,158.657,D3,0.54,0.88,34.557,154.80,-0.145,,0.68,1.02,0.65,17,0,0*5D
$PUBX,00,144116.41,4218.20112,N,08300.24852,W,158.623,D3,0.54,0.88,36.166,155.79,-0.125,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144116.46,4218.20085,N,08300.24839,W,158.560,D3,0.54,0.88,35.461,157.19,-0.085,,0.68,1.02,0.65,17,0,0*53
$PUBX,00,144116.52,4218.20058,N,08300.24823,W,158.551,D3,0.54,0.88,35.187,156.50,-0.069,,0.68,1.02,0.65,17,0,0*5C
$PUBX,00,144116.58,4218.20029,N,08300.24805,W,158.616,D3,0.54,0.88,35.842,156.30,-0.093,,0.68,1.02,0.65,17,0,0*57
$PUBX,00,144116.63,4218.19998,N,08300.24786,W,158.629,D3,0.54,0.88,37.227,156.35,-0.084,,0.72,1.13,0.74,17,0,0*5D
$PUBX,00,144116.69,4218.19969,N,08300.24768,W,158.538,D3,0.54,0.88,37.227,156.34,-0.021,,0.72,1.13,0.74,17,0,0*54
$PUBX,00,144116.74,4218.19940,N,08300.24751,W,158.589,D3,0.54,0.88,37.263,156.48,-0.046,,0.72,1.13,0.74,17,0,0*59
$PUBX,00,144116.80,4218.19911,N,08300.24732,W,158.564,D3,0.54,0.88,37.593,155.94,-0.036,,0.72,1.13,0.74,17,0,0*5D
$PUBX,00,144116.86,4218.19882,N,08300.24715,W,158.525,D3,0.54,0.87,37.677,156.31,-0.023,,0.72,1.13,0.74,17,0,0*5E
